sample_id,image_path,dataset,original_label,canonical_label,patient_id,group_id,split,source_partition,annotation_path,clinical_reading_path,width,height,image_mode,bit_depth,checksum_sha256,audit_flags,provenance,bounding_boxes,metadata
tbx11k:health/h1764.png,..\raw\tbx11k\TBX11K\imgs\health\h1764.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,8cbc10eb5996398aadf25c8603fbb9dd81e42ad012d3dd8df136650868eaf393,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""7f00af00869cb336871ac71e873c8f1c8f1c9f1c8f0cbf0cbb04fb20f880f900"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 208, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1764.png""}"
tbx11k:health/h1766.png,..\raw\tbx11k\TBX11K\imgs\health\h1766.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,8809a184bcc389062df032994899ac44905e950779848e7089312bea94062140,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""7e00ef308668867c8638c67b8e398e199e399e1996198e11be12f6c2fe41fe83"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 242, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1766.png""}"
tbx11k:health/h1767.png,..\raw\tbx11k\TBX11K\imgs\health\h1767.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,e68ba72b7ccefbbe24fe05313cd5a008470334fad8f1911b52ff521544c85063,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f00fbb0f398e39ce39ce39ce38ce79ce78ce38ccf845f847d147d007d807920"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 218, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1767.png""}"
tbx11k:health/h1768.png,..\raw\tbx11k\TBX11K\imgs\health\h1768.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,acafd496f00df992bd2dc1c9447ba75e77c0552cc02325cd545fa59c04d6ba06,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3f00fe00f330a71a833ec71cc71ccf0cc70cd304f514fd24fb20f560fd60fc60"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 248, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1768.png""}"
tbx11k:health/h1769.png,..\raw\tbx11k\TBX11K\imgs\health\h1769.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,35fb0d60f5bc813065770331f0fde4bf41ea7b11aaa0e4178ef6721ed248e873,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""ff08e7388374871ec73cc71ccf18cf18c708d608d268c239e091f241fe41fe48"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 248, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1769.png""}"
tbx11k:health/h1770.png,..\raw\tbx11k\TBX11K\imgs\health\h1770.png,tbx11k,Healthy,0,,,official_validation,official_trainval_release,,,512,512,RGB,8,196c8f10c034e33c2dbe9834376791ad428272ca1ba42376e6ba433104e15f17,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""ff00f334c33cc718c719c738cf18cf18cf196f0967097f097b017f917dc33dc3"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 250, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_trainval"", ""TBX11K_val"", ""all_trainval"", ""all_val""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1770.png""}"
tbx11k:health/h1771.png,..\raw\tbx11k\TBX11K\imgs\health\h1771.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,45385c23dda1041d7626911c03cba56bafc322f1792bd12769aeff16f137ad83,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""e700c718c33c873c471c43184719cf08cb08f300f510fd00f948f940fb41fb41"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 223, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1771.png""}"
tbx11k:health/h1772.png,..\raw\tbx11k\TBX11K\imgs\health\h1772.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,b72467a12d4f7f7a011e8984d19edd0647f323a73a551e019c73efc22643d919,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""ce00a630867cce18c639ce38ce198e199e19961896089e48d211fa82fa42fa02"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 246, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1772.png""}"
tbx11k:health/h1773.png,..\raw\tbx11k\TBX11K\imgs\health\h1773.png,tbx11k,Healthy,0,,,official_validation,official_trainval_release,,,512,512,RGB,8,fe7fbae441acee85bfcff99962d71a6ac754c1a465083957815eab0b65e4da13,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""7f00ee80d3ba839ba78dc79fc78ec78ec78ec7869f86bd92fda8fd10f920fb24"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 246, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_trainval"", ""TBX11K_val"", ""all_trainval"", ""all_val""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1773.png""}"
tbx11k:health/h1774.png,..\raw\tbx11k\TBX11K\imgs\health\h1774.png,tbx11k,Healthy,0,,,official_validation,official_trainval_release,,,512,512,RGB,8,4c4760a79e2b4d3cdc91726e841e3f5d4c95ee7b044b4430c72ea40625660f57,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f027f00f930c31ac31cc73cc71cc71cef0ceb0ccf0cfb14ff00fa407a417e21"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 246, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_trainval"", ""TBX11K_val"", ""all_trainval"", ""all_val""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1774.png""}"
tbx11k:health/h1775.png,..\raw\tbx11k\TBX11K\imgs\health\h1775.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,1fc3ae58e7007b7603bdf3ccc7458a04fffa24e57f182f2769972e70173ed3fd,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1e067e00fe4086748e34c638c638ce18c6189618c208ce18fe01fa01f201f601"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 249, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1775.png""}"
tbx11k:health/h1778.png,..\raw\tbx11k\TBX11K\imgs\health\h1778.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,c16b63b6a698c3f28d83b3a3a582f2f125e2835e29ad0d3ddea4d33e143fd858,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""0f813da0f9b8d39ec19ee39e638c678ce384e784ef847d107d007d20bd00bf00"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 233, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1778.png""}"
tbx11k:health/h1779.png,..\raw\tbx11k\TBX11K\imgs\health\h1779.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,6ac7305dc3de1745e0c4092189cca1d7f71a30c22123d51f29678e511493c51c,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3f00fb60d338c738c339c718c718c718cb09f7317e117f007f427b407b40ff01"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 217, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1779.png""}"
tbx11k:health/h1781.png,..\raw\tbx11k\TBX11K\imgs\health\h1781.png,tbx11k,Healthy,0,,,official_validation,official_trainval_release,,,512,512,RGB,8,a225c1f1e7b59c6850fa7b558546dd872e7d6f4e5ad36520190056719f8bf2ec,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3f00ff30d33cc71ce33c631c671c671c670c630c6b0c79117d0979097d217d01"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 244, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_trainval"", ""TBX11K_val"", ""all_trainval"", ""all_val""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1781.png""}"
tbx11k:health/h1782.png,..\raw\tbx11k\TBX11K\imgs\health\h1782.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,3bfc20a35f2c5c0d80186828cbabdb77ac263e61567b0fed3656cf5d3386accf,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f00e6888bb6833e871ba31dc71cc70cc70ccf0ccf04cf24fd20ff04fd04fd00"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 234, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1782.png""}"
tbx11k:health/h1783.png,..\raw\tbx11k\TBX11K\imgs\health\h1783.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,e186982f3e650b3fdbf37f973e38d50554fbaf2cf3c0f583fc1d8e10563c8ef5,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""9f027e00f330e31a071e471e471cc70ccf1ccf0cc70cdf24fb24fe00fb48fb48"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 244, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1783.png""}"
tbx11k:health/h1784.png,..\raw\tbx11k\TBX11K\imgs\health\h1784.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,22f56f99b44dcf60cb71497ed765e4d4e8a7fd2a2441ffdc7a5ca28870ecda4d,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f00df04c33aa33e071dc71cc70cc71ccf0ccf0ccb0ccf04fb10fe4079607b60"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 205, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1784.png""}"
tbx11k:health/h1786.png,..\raw\tbx11k\TBX11K\imgs\health\h1786.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,3bada59f7655aade3909e29d2979d18aff2603914056d6e99d4cb07346525cbf,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3f01ef10d36c873cc738c738c719cf19c718cb19fb11ff217e427a027f027e00"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 241, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1786.png""}"
tbx11k:health/h1787.png,..\raw\tbx11k\TBX11K\imgs\health\h1787.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,3c81a41b39b42750135afaefebcdbd6affff32c8a4fd71cff256723d129f46f8,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""8f081f00ff00ce9823360f1a471c8f3c8f1c8f0c8f1c8f0c97048f04bf06b330"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 245, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1787.png""}"
tbx11k:health/h1789.png,..\raw\tbx11k\TBX11K\imgs\health\h1789.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,b09aa7ded588fbed2d4afa1be6bec2256f6a53911a52b57ccfd2669e653a1267,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3e02fe00b66026644f34063a8e188e189e08b70ce260f640f2c0f640f560f728"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 234, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1789.png""}"
tbx11k:health/h1790.png,..\raw\tbx11k\TBX11K\imgs\health\h1790.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,ba171dbc1a944e254ba6f020d2cf4ce76afc9a483f887f4fc4c24822d2685acf,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f00ff0886be9336071a473cc71ccf0ccf1ccf0c970c9f04fb44fa04fa60fa40"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 243, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1790.png""}"
tbx11k:health/h1791.png,..\raw\tbx11k\TBX11K\imgs\health\h1791.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,b61da0ee6fa039c4b3c175a42a70d034d47c110a2fca0b37c91cf9e6b5e434b3,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""ff00cf00a33a870f071e871e8f0e8f0ecf0cc70c9b04fb0cfac8f8c0fa80fa40"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 245, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1791.png""}"
tbx11k:health/h1792.png,..\raw\tbx11k\TBX11K\imgs\health\h1792.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,8ce2a05e5359549a733c5eaac8f7e5375ffdc2dbf07717a6c1ebb6a567af15a7,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""cf06cf0cc3346718633c631c678c678c678c630c67097f093d113c01bf03bf03"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 247, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1792.png""}"
tbx11k:health/h1793.png,..\raw\tbx11k\TBX11K\imgs\health\h1793.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,281c265f5171882124d2d86e33d97a4d28d186d227dddd3620f64d855bc63f69,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3e01fe00b220273a471f873c871c8f0e8f0e87069f26fb20fb00f900f920fb20"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 246, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1793.png""}"
tbx11k:health/h1794.png,..\raw\tbx11k\TBX11K\imgs\health\h1794.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,8a3c1b5b8ab9e4b68a313086c289949f75f9c0653acb8f163a257c7310d56716,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""47100e807e80fb249330e739c739c719e718e719e7096f097b217b3178417921"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 246, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1794.png""}"
tbx11k:health/h1795.png,..\raw\tbx11k\TBX11K\imgs\health\h1795.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,af62f52be808b8ae54e3033fd0db39ce17f2fc40ef3961dacf2f0a4979299f5f,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""87081f00ff22d334c71cc338c718c71867186b0963096b0979017d01bd00bf02"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 212, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1795.png""}"
tbx11k:health/h1798.png,..\raw\tbx11k\TBX11K\imgs\health\h1798.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,661139e5b28c59a099dafba6f2b4dabdef3407f075d6a5268755a5774516a929,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""3f017f00e3308336871e871ec71ccf18cf1cc708d708f308fe08f949fb41fb01"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 194, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1798.png""}"
tbx11k:health/h1799.png,..\raw\tbx11k\TBX11K\imgs\health\h1799.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,575b68aebb20095b783c22d69b82f32c387029fda3c3da9468f0751e67e7836b,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""0f00df04cf0c933ba70f879dc70cc70ccf8ecf0ecf06db06db04fb007f407d60"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 178, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1799.png""}"
tbx11k:health/h1800.png,..\raw\tbx11k\TBX11K\imgs\health\h1800.png,tbx11k,Healthy,0,,,official_train,official_trainval_release,,,512,512,RGB,8,61f47729230aa48343c56a8df67e405932a03e22e99390a071f071f961df2d81,[],"{""archive_sha256"": ""890d309b7ecaead989f527ff6eb756194cd89200cbe71c7287d1895ef0b2beab"", ""retrieval_date"": ""2026-09-19"", ""source_url"": ""https://github.com/yun-liu/Tuberculosis""}",[],"{""bundled_external_source"": null, ""dhash_256"": ""1f00ff80f338879cc31cc33cc71cc71cc71ccf0ccf04cf04df24fd1078417901"", ""ground_truth_released"": true, ""label_basis"": ""directory label for health/sick/tb; official test label intentionally blank; subtype of tb folder not exposed in release lists"", ""observed_max"": 228, ""observed_min"": 0, ""official_list_memberships"": [""TBX11K_train"", ""TBX11K_trainval"", ""all_train"", ""all_trainval""], ""patient_group_identifier_available"": false, ""relative_release_path"": ""health/h1800.png""}"
